experiment,backend,variant,samples,input_size,hidden_size,output_size,epochs,batch_size,num_threads,num_ranks,tile_size,repetition,warmup_reps,t_train,t_loss_eval,t_total,final_loss,updates_per_epoch,global_batch_size,last_global_batch_size
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,32,64,1,0,3,2,17.032175744,3.258355621,20.290531365,0.499999642,256,32,32
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,32,64,1,0,4,2,17.017927365,3.261126084,20.279053450,0.499999642,256,32,32
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,32,64,1,0,5,2,17.035920134,3.258637760,20.294557894,0.499999642,256,32,32
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,64,1,1,0,1,2,116.352376463,3.230419127,119.582795590,0.499999970,128,64,64
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,64,1,1,0,2,2,116.224619569,3.229876060,119.454495629,0.499999970,128,64,64
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,64,1,1,0,3,2,116.246741775,3.227632528,119.474374304,0.499999970,128,64,64
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,64,1,1,0,4,2,116.267391680,3.227222903,119.494614583,0.499999970,128,64,64
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,64,1,1,0,5,2,116.270749830,3.227575239,119.498325069,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,8,1,0,1,2,21.369435275,3.308921613,24.678356888,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,8,1,0,2,2,20.937565254,3.301062714,24.238627968,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,8,1,0,3,2,20.916342502,3.263066433,24.179408936,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,8,1,0,4,2,20.900127133,3.261472423,24.161599556,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,8,1,0,5,2,20.906303225,3.260758905,24.167062130,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,32,1,0,1,2,12.591740472,3.290896175,15.882636648,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,32,1,0,2,2,12.486602031,3.287595676,15.774197707,0.499999970,128,64,64
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,64,32,1,0,3,2,12.470311845,3.289794307,15.760106152,0.499999970,128,64,64
