experiment,backend,variant,samples,input_size,hidden_size,output_size,epochs,batch_size,num_threads,num_ranks,tile_size,repetition,warmup_reps,t_train,t_loss_eval,t_total,final_loss,updates_per_epoch,global_batch_size,last_global_batch_size
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,32,64,1,2,12.409379045,0.232061541,12.641440586,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,32,64,2,2,12.110602080,0.252394401,12.362996481,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,32,64,3,2,12.538400731,0.249496686,12.787897417,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,32,64,4,2,12.326583486,0.271156497,12.597739983,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,32,64,5,2,12.202477576,0.259582843,12.462060419,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,64,64,1,2,6.463354905,0.151809235,6.615164140,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,64,64,2,2,6.386085024,0.163881568,6.549966592,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,64,64,3,2,6.394473817,0.171358689,6.565832506,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,64,64,4,2,6.644701331,0.167923217,6.812624548,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,64,1,64,64,5,2,6.614288721,0.167545828,6.781834549,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,8,64,1,2,18.298760858,0.526796606,18.825557464,0.500000000,8,1024,1024
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,8,64,2,2,18.161559976,0.530205356,18.691765332,0.500000000,8,1024,1024
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,8,64,3,2,18.142213539,0.528237458,18.670450997,0.500000000,8,1024,1024
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,8,64,4,2,18.151991595,0.528012483,18.680004078,0.500000000,8,1024,1024
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,8,64,5,2,18.164766800,0.528648799,18.693415599,0.500000000,8,1024,1024
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,32,64,1,2,8.486971457,0.240422157,8.727393614,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,32,64,2,2,8.745598786,0.311126954,9.056725740,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,32,64,3,2,8.501971556,0.291036971,8.793008527,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,32,64,4,2,8.496823093,0.274770783,8.771593876,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,32,64,5,2,8.549658105,0.294200668,8.843858773,0.500000000,2,4096,4096
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,64,64,1,2,4.495371596,0.132364996,4.627736592,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,64,64,2,2,4.491501316,0.160136585,4.651637901,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,64,64,3,2,4.468671419,0.171513927,4.640185346,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,64,64,4,2,4.507334268,0.156130626,4.663464894,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,128,1,64,64,5,2,4.625864559,0.164939358,4.790803917,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,8,64,1,2,17.041716637,0.530370438,17.572087075,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,8,64,2,2,17.123201228,0.532356195,17.655557423,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,8,64,3,2,17.099584734,0.533709873,17.633294607,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,8,64,4,2,17.116886777,0.532403610,17.649290387,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,8,64,5,2,16.665572667,0.509569864,17.175142531,0.500000000,4,2048,2048
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,32,64,1,2,6.506482828,0.243417721,6.749900549,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,32,64,2,2,6.513846923,0.293951367,6.807798290,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,32,64,3,2,6.567554956,0.261568860,6.829123816,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,32,64,4,2,6.549906690,0.305072544,6.854979234,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,32,64,5,2,6.541894854,0.262802974,6.804697828,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,64,64,1,2,4.390095780,0.180319532,4.570415312,0.500000000,1,8192,8192
exp7_batch_mpi,mpi,mpi,8192,1024,1536,10,20,256,1,64,64,2,2,4.432463915,0.158707672,4.591171587,0.500000000,1,8192,8192
